Image Tag,Num Patches,Patches List
raphw-byte-buddy-203568407,5,"['Unavailable Gradle Plugin', 'Unavailable JDK Version', 'Maven TLS Failure', 'Unavailable PPAs', 'Unavailable Ubuntu Release']"
raphw-byte-buddy-195567369,5,"['Unavailable Gradle Plugin', 'Unavailable JDK Version', 'Maven TLS Failure', 'Unavailable PPAs', 'Unavailable Ubuntu Release']"
raphw-byte-buddy-204384581,4,"['Unavailable Gradle Plugin', 'Unavailable JDK Version', 'Unavailable PPAs', 'Unavailable Ubuntu Release']"
raphw-byte-buddy-212424295,4,"['Unavailable Gradle Plugin', 'Unavailable JDK Version', 'Unavailable PPAs', 'Unavailable Ubuntu Release']"
raphw-byte-buddy-234970609,4,"['Unavailable Gradle Plugin', 'Unavailable JDK Version', 'Unavailable PPAs', 'Unavailable Ubuntu Release']"
raphw-byte-buddy-225708657,4,"['Unavailable Gradle Plugin', 'Unavailable JDK Version', 'Unavailable PPAs', 'Unavailable Ubuntu Release']"
raphw-byte-buddy-249690521,4,"['Unavailable Gradle Plugin', 'Unavailable JDK Version', 'Unavailable PPAs', 'Unavailable Ubuntu Release']"
tananaev-traccar-81496257,2,"['Maven TLS Failure', 'Unavailable PPAs']"
tananaev-traccar-75019402,2,"['Maven TLS Failure', 'Unavailable PPAs']"
tananaev-traccar-251583593,3,"['Insecure Link', 'Maven TLS Failure', 'Unavailable PPAs']"
tananaev-traccar-213175603,3,"['Insecure Link', 'Maven TLS Failure', 'Unavailable PPAs']"
raphw-byte-buddy-114772247,4,"['Unavailable JDK Version', 'Maven TLS Failure', 'Unavailable PPAs', 'Unavailable Ubuntu Release']"
raphw-byte-buddy-102249351,2,"['Unavailable JDK Version', 'Maven TLS Failure']"
raphw-byte-buddy-186457596,4,"['Unavailable JDK Version', 'Maven TLS Failure', 'Unavailable PPAs', 'Unavailable Ubuntu Release']"
raphw-byte-buddy-116889852,4,"['Unavailable JDK Version', 'Maven TLS Failure', 'Unavailable PPAs', 'Unavailable Ubuntu Release']"
raphw-byte-buddy-123642633,5,"['Insecure Link', 'Unavailable JDK Version', 'Maven TLS Failure', 'Unavailable PPAs', 'Unavailable Ubuntu Release']"
raphw-byte-buddy-103287002,2,"['Unavailable JDK Version', 'Maven TLS Failure']"
raphw-byte-buddy-123161194,4,"['Unavailable JDK Version', 'Maven TLS Failure', 'Unavailable PPAs', 'Unavailable Ubuntu Release']"
raphw-byte-buddy-122614663,4,"['Unavailable JDK Version', 'Maven TLS Failure', 'Unavailable PPAs', 'Unavailable Ubuntu Release']"
raphw-byte-buddy-148830162,4,"['Unavailable JDK Version', 'Maven TLS Failure', 'Unavailable PPAs', 'Unavailable Ubuntu Release']"
raphw-byte-buddy-123483608,4,"['Unavailable JDK Version', 'Maven TLS Failure', 'Unavailable PPAs', 'Unavailable Ubuntu Release']"
raphw-byte-buddy-191266513,4,"['Unavailable Gradle Plugin', 'Unavailable JDK Version', 'Unavailable PPAs', 'Unavailable Ubuntu Release']"
raphw-byte-buddy-139776632,4,"['Unavailable JDK Version', 'Maven TLS Failure', 'Unavailable PPAs', 'Unavailable Ubuntu Release']"
raphw-byte-buddy-134390277,4,"['Unavailable JDK Version', 'Maven TLS Failure', 'Unavailable PPAs', 'Unavailable Ubuntu Release']"
raphw-byte-buddy-122630628,4,"['Unavailable JDK Version', 'Maven TLS Failure', 'Unavailable PPAs', 'Unavailable Ubuntu Release']"
raphw-byte-buddy-122630632,4,"['Unavailable JDK Version', 'Maven TLS Failure', 'Unavailable PPAs', 'Unavailable Ubuntu Release']"
raphw-byte-buddy-185391426,4,"['Unavailable JDK Version', 'Maven TLS Failure', 'Unavailable PPAs', 'Unavailable Ubuntu Release']"
raphw-byte-buddy-161164034,5,"['Unavailable Gradle Plugin', 'Unavailable JDK Version', 'Maven TLS Failure', 'Unavailable PPAs', 'Unavailable Ubuntu Release']"
raphw-byte-buddy-170476605,5,"['Unavailable Gradle Plugin', 'Unavailable JDK Version', 'Maven TLS Failure', 'Unavailable PPAs', 'Unavailable Ubuntu Release']"
Flipkart-foxtrot-97843463,3,"['Maven TLS Failure', 'Unavailable PPAs', 'Insecure Link']"
Flipkart-foxtrot-96703165,3,"['Maven TLS Failure', 'Unavailable PPAs', 'Insecure Link']"
jcabi-jcabi-s3-195322497,1,['Maven TLS Failure']
jcabi-jcabi-s3-195322501,1,['Maven TLS Failure']
lviggiano-owner-140673539,1,['Maven TLS Failure']
lviggiano-owner-140673537,1,['Maven TLS Failure']
petergeneric-stdlib-151206239,2,"['Insecure Link', 'Unavailable PPAs']"
petergeneric-stdlib-160464757,1,['Maven TLS Failure']
petergeneric-stdlib-190395339,1,['Maven TLS Failure']
petergeneric-stdlib-190395481,2,"['Maven TLS Failure', 'Insecure Link']"
apache-jackrabbit-oak-262650259,1,['Unavailable Ubuntu Release']
checkstyle-checkstyle-268149321,3,"['Insecure Link', 'Deprecated CheckStyle Link', 'Unavailable Ubuntu Release']"
checkstyle-checkstyle-217752221,4,"['Insecure Link', 'Deprecated CheckStyle Link', 'Unavailable Ubuntu Release', 'Unavailable XML']"
checkstyle-checkstyle-220135522,3,"['Insecure Link', 'Unavailable PPAs', 'Unavailable XML']"
checkstyle-checkstyle-224761102,4,"['Insecure Link', 'Deprecated CheckStyle Link', 'Unavailable Ubuntu Release', 'Unavailable XML']"
checkstyle-checkstyle-224785568,4,"['Insecure Link', 'Deprecated CheckStyle Link', 'Unavailable Ubuntu Release', 'Unavailable XML']"
checkstyle-checkstyle-251536828,3,"['Insecure Link', 'Deprecated CheckStyle Link', 'Unavailable Ubuntu Release']"
checkstyle-checkstyle-258300321,3,"['Insecure Link', 'Deprecated CheckStyle Link', 'Unavailable Ubuntu Release']"
checkstyle-checkstyle-246421459,4,"['Insecure Link', 'Deprecated CheckStyle Link', 'Unavailable Ubuntu Release', 'Unavailable XML']"
checkstyle-checkstyle-84922177,2,"['Maven TLS Failure', 'Unavailable XML']"
ninjaframework-ninja-108917105,3,"['Insecure Link', 'Maven TLS Failure', 'Unavailable PPAs']"
ninjaframework-ninja-138562278,3,"['Insecure Link', 'Maven TLS Failure', 'Unavailable PPAs']"
ninjaframework-ninja-138562457,3,"['Insecure Link', 'Maven TLS Failure', 'Unavailable PPAs']"
orbit-orbit-237244974,1,['Insecure Link']
orbit-orbit-126506070,1,['Maven TLS Failure']
cbeust-testng-60922129,2,"['Maven TLS Failure', 'Unavailable PPAs']"
UniversalMediaServer-UniversalMediaServer-231241974,2,"['Maven TLS Failure', 'Unavailable Ubuntu Release']"
UniversalMediaServer-UniversalMediaServer-231765165,2,"['Maven TLS Failure', 'Unavailable Ubuntu Release']"
UniversalMediaServer-UniversalMediaServer-231375527,2,"['Maven TLS Failure', 'Unavailable Ubuntu Release']"
UniversalMediaServer-UniversalMediaServer-231698145,2,"['Maven TLS Failure', 'Unavailable Ubuntu Release']"
UniversalMediaServer-UniversalMediaServer-231698165,2,"['Maven TLS Failure', 'Unavailable Ubuntu Release']"
UniversalMediaServer-UniversalMediaServer-231698147,2,"['Maven TLS Failure', 'Unavailable Ubuntu Release']"
UniversalMediaServer-UniversalMediaServer-231698166,2,"['Maven TLS Failure', 'Unavailable Ubuntu Release']"
UniversalMediaServer-UniversalMediaServer-231375528,2,"['Maven TLS Failure', 'Unavailable Ubuntu Release']"
UniversalMediaServer-UniversalMediaServer-231375526,2,"['Maven TLS Failure', 'Unavailable Ubuntu Release']"
UniversalMediaServer-UniversalMediaServer-231712674,2,"['Maven TLS Failure', 'Unavailable Ubuntu Release']"
UniversalMediaServer-UniversalMediaServer-231698146,2,"['Maven TLS Failure', 'Unavailable Ubuntu Release']"
UniversalMediaServer-UniversalMediaServer-235789522,3,"['Insecure Link', 'Maven TLS Failure', 'Unavailable Ubuntu Release']"
UniversalMediaServer-UniversalMediaServer-231765167,2,"['Insecure Link', 'Unavailable Ubuntu Release']"
UniversalMediaServer-UniversalMediaServer-231712675,2,"['Maven TLS Failure', 'Unavailable Ubuntu Release']"
UniversalMediaServer-UniversalMediaServer-231698167,2,"['Maven TLS Failure', 'Unavailable Ubuntu Release']"
UniversalMediaServer-UniversalMediaServer-231712676,2,"['Maven TLS Failure', 'Unavailable Ubuntu Release']"
UniversalMediaServer-UniversalMediaServer-235789524,3,"['Insecure Link', 'Unavailable PPAs', 'Unavailable Ubuntu Release']"
UniversalMediaServer-UniversalMediaServer-231765166,3,"['Insecure Link', 'Maven TLS Failure', 'Unavailable Ubuntu Release']"
UniversalMediaServer-UniversalMediaServer-235789523,3,"['Insecure Link', 'Maven TLS Failure', 'Unavailable Ubuntu Release']"
square-okhttp-45400958,3,"['Insecure Link', 'Maven TLS Failure', 'Unavailable PPAs']"
square-okhttp-58838747,3,"['Insecure Link', 'Maven TLS Failure', 'Unavailable PPAs']"
square-okhttp-156543590,3,"['Insecure Link', 'Maven TLS Failure', 'Unavailable PPAs']"
square-okhttp-96819326,2,"['Maven TLS Failure', 'Unavailable PPAs']"
pgjdbc-pgjdbc-117659967,2,"['Maven TLS Failure', 'Unavailable PPAs']"
pgjdbc-pgjdbc-106770373,2,"['Maven TLS Failure', 'Unavailable PPAs']"
pgjdbc-pgjdbc-106770394,2,"['Maven TLS Failure', 'Unavailable PPAs']"
owlcs-owlapi-142648270,2,"['Insecure Link', 'Unavailable JDK Version']"
pgjdbc-pgjdbc-117659974,2,"['Maven TLS Failure', 'Unavailable PPAs']"
pgjdbc-pgjdbc-392704644,2,"['Maven TLS Failure', 'Unavailable PPAs']"
pgjdbc-pgjdbc-351977784,2,"['Maven TLS Failure', 'Unavailable PPAs']"
pgjdbc-pgjdbc-392704636,2,"['Maven TLS Failure', 'Unavailable PPAs']"
pgjdbc-pgjdbc-343084227,2,"['Maven TLS Failure', 'Unavailable PPAs']"
pgjdbc-pgjdbc-392704643,2,"['Maven TLS Failure', 'Unavailable PPAs']"
pgjdbc-pgjdbc-117659985,2,"['Maven TLS Failure', 'Unavailable PPAs']"
pgjdbc-pgjdbc-351498824,2,"['Maven TLS Failure', 'Unavailable PPAs']"
owlcs-owlapi-99251245,2,"['Insecure Link', 'Unavailable JDK Version']"
square-retrofit-65662933,3,"['Insecure Link', 'Maven TLS Failure', 'Unavailable PPAs']"
galenframework-galen-393340921,1,['Maven TLS Failure']
square-retrofit-65662936,3,"['Insecure Link', 'Maven TLS Failure', 'Unavailable PPAs']"
square-retrofit-62876624,3,"['Insecure Link', 'Maven TLS Failure', 'Unavailable PPAs']"
galenframework-galen-387063611,1,['Maven TLS Failure']
NitorCreations-nflow-107489509,2,"['Insecure Link', 'Unavailable PPAs']"
NitorCreations-nflow-105502019,1,['Maven TLS Failure']
NitorCreations-nflow-107489505,1,['Maven TLS Failure']
NitorCreations-nflow-107454561,1,['Insecure Link']
winder-Universal-G-Code-Sender-380219091,1,['Maven TLS Failure']
belluccifranco-sic-163596327,1,['Maven TLS Failure']
belluccifranco-sic-158077251,1,['Maven TLS Failure']
NitorCreations-nflow-107454562,1,['Maven TLS Failure']
belluccifranco-sic-158207328,1,['Maven TLS Failure']
belluccifranco-sic-206427692,1,['Maven TLS Failure']
belluccifranco-sic-211992249,1,['Maven TLS Failure']
belluccifranco-sic-211965193,1,['Maven TLS Failure']
belluccifranco-sic-211991538,1,['Maven TLS Failure']
NitorCreations-nflow-107489503,2,"['Maven TLS Failure', 'Unavailable PPAs']"
NitorCreations-nflow-107489502,1,['Maven TLS Failure']
square-javapoet-46399338,3,"['Maven TLS Failure', 'Unavailable PPAs', 'Unavailable Ubuntu Release']"
belluccifranco-sic-189326584,1,['Maven TLS Failure']
belluccifranco-sic-212962404,1,['Maven TLS Failure']
belluccifranco-sic-214508381,1,['Maven TLS Failure']
belluccifranco-sic-212962406,1,['Maven TLS Failure']
square-javapoet-91069595,3,"['Insecure Link', 'Unavailable PPAs', 'Unavailable Ubuntu Release']"
square-javapoet-46329264,3,"['Maven TLS Failure', 'Unavailable PPAs', 'Unavailable Ubuntu Release']"
square-javapoet-46329268,3,"['Maven TLS Failure', 'Unavailable PPAs', 'Unavailable Ubuntu Release']"
square-javapoet-69618779,4,"['Insecure Link', 'Maven TLS Failure', 'Unavailable PPAs', 'Unavailable Ubuntu Release']"
square-javapoet-46399334,3,"['Maven TLS Failure', 'Unavailable PPAs', 'Unavailable Ubuntu Release']"
square-javapoet-46329267,3,"['Maven TLS Failure', 'Unavailable PPAs', 'Unavailable Ubuntu Release']"
square-javapoet-46329265,3,"['Maven TLS Failure', 'Unavailable PPAs', 'Unavailable Ubuntu Release']"
square-javapoet-46399335,3,"['Maven TLS Failure', 'Unavailable PPAs', 'Unavailable Ubuntu Release']"
square-javapoet-46399337,3,"['Maven TLS Failure', 'Unavailable PPAs', 'Unavailable Ubuntu Release']"
square-javapoet-69618780,3,"['Insecure Link', 'Unavailable PPAs', 'Unavailable Ubuntu Release']"
square-okhttp-102870075,2,"['Maven TLS Failure', 'Unavailable PPAs']"
square-okhttp-101633627,2,"['Maven TLS Failure', 'Unavailable PPAs']"
square-javapoet-91069594,4,"['Insecure Link', 'Maven TLS Failure', 'Unavailable PPAs', 'Unavailable Ubuntu Release']"
square-okhttp-102870076,1,['Maven TLS Failure']
square-okhttp-100737734,1,['Maven TLS Failure']
spring-projects-spring-data-jpa-62227421,2,"['Unavailable PPAs', 'Unavailable Ubuntu Release']"
spring-projects-spring-data-jpa-62227418,2,"['Unavailable PPAs', 'Unavailable Ubuntu Release']"
spring-projects-spring-data-jpa-65037693,2,"['Unavailable PPAs', 'Unavailable Ubuntu Release']"
square-okhttp-155921496,3,"['Insecure Link', 'Maven TLS Failure', 'Unavailable PPAs']"
square-okhttp-159650906,3,"['Insecure Link', 'Maven TLS Failure', 'Unavailable PPAs']"
spring-projects-spring-data-jpa-65037696,2,"['Insecure Link', 'Unavailable PPAs']"
spring-projects-spring-data-jpa-65037694,2,"['Unavailable PPAs', 'Unavailable Ubuntu Release']"
square-okhttp-155921547,3,"['Insecure Link', 'Maven TLS Failure', 'Unavailable PPAs']"
square-okhttp-156543577,3,"['Insecure Link', 'Maven TLS Failure', 'Unavailable PPAs']"
square-okhttp-156217526,3,"['Insecure Link', 'Maven TLS Failure', 'Unavailable PPAs']"
cryptomator-cryptomator-323263771,3,"['Insecure Link', 'Unavailable PPAs', 'Unavailable Ubuntu Release']"
square-okhttp-161231580,3,"['Insecure Link', 'Maven TLS Failure', 'Unavailable PPAs']"
spring-projects-spring-data-jpa-62227422,3,"['Maven TLS Failure', 'Unavailable PPAs', 'Unavailable Ubuntu Release']"
square-okhttp-161231292,3,"['Insecure Link', 'Maven TLS Failure', 'Unavailable PPAs']"
square-okhttp-161231300,3,"['Insecure Link', 'Maven TLS Failure', 'Unavailable PPAs']"
square-okhttp-159651157,2,"['Insecure Link', 'Maven TLS Failure']"
spring-projects-spring-data-jpa-68967581,1,['Unavailable PPAs']
square-okhttp-168128967,2,"['Maven TLS Failure', 'Unavailable PPAs']"
spring-projects-spring-data-jpa-94336959,2,"['Insecure Link', 'Unavailable PPAs']"
square-okhttp-196384047,1,['Maven TLS Failure']
spring-projects-spring-data-jpa-94336956,2,"['Insecure Link', 'Unavailable PPAs']"
spring-projects-spring-data-jpa-68967585,1,['Unavailable PPAs']
spring-projects-spring-data-jpa-68967582,1,['Maven TLS Failure']
spring-projects-spring-data-jpa-68967579,1,['Unavailable PPAs']
square-okhttp-45231678,2,"['Insecure Link', 'Maven TLS Failure']"
spring-projects-spring-data-jpa-68967577,1,['Maven TLS Failure']
spring-projects-spring-data-jpa-91418420,2,"['Insecure Link', 'Unavailable PPAs']"
square-okhttp-46038247,1,['Maven TLS Failure']
square-okhttp-45400990,1,['Maven TLS Failure']
spring-projects-spring-data-jpa-91418410,2,"['Insecure Link', 'Unavailable PPAs']"
square-okhttp-46038250,2,"['Insecure Link', 'Maven TLS Failure']"
square-okhttp-48930350,1,['Insecure Link']
square-okhttp-45920721,3,"['Insecure Link', 'Maven TLS Failure', 'Unavailable PPAs']"
spring-projects-spring-data-jpa-94336957,2,"['Insecure Link', 'Unavailable PPAs']"
spring-projects-spring-data-jpa-94336962,2,"['Insecure Link', 'Unavailable PPAs']"
square-okhttp-58838748,1,['Insecure Link']
square-okhttp-95963081,2,"['Insecure Link', 'Unavailable PPAs']"
square-okhttp-99758866,2,"['Maven TLS Failure', 'Unavailable PPAs']"
square-okhttp-99564966,2,"['Maven TLS Failure', 'Unavailable PPAs']"
square-okhttp-99758868,1,['Maven TLS Failure']
raphw-byte-buddy-192203423,3,"['Unavailable Gradle Plugin', 'Unavailable PPAs', 'Unavailable Ubuntu Release']"
haraldk-TwelveMonkeys-318828168,1,['Maven TLS Failure']
Bammerbom-UltimateCore-149748503,1,['Maven TLS Failure']
Adobe-Consulting-Services-acs-aem-commons-315891916,2,"['Insecure Link', 'Unavailable PPAs']"
Adobe-Consulting-Services-acs-aem-commons-318849675,2,"['Insecure Link', 'Unavailable PPAs']"
Adobe-Consulting-Services-acs-aem-commons-318849676,2,"['Insecure Link', 'Unavailable PPAs']"
Adobe-Consulting-Services-acs-aem-commons-318849677,2,"['Insecure Link', 'Unavailable PPAs']"
Adobe-Consulting-Services-acs-aem-commons-336166193,2,"['Maven TLS Failure', 'Unavailable PPAs']"
Adobe-Consulting-Services-acs-aem-commons-336166192,2,"['Insecure Link', 'Unavailable PPAs']"
Adobe-Consulting-Services-acs-aem-commons-336166194,2,"['Insecure Link', 'Unavailable PPAs']"
Adobe-Consulting-Services-acs-aem-commons-336166195,2,"['Insecure Link', 'Unavailable PPAs']"
Adobe-Consulting-Services-acs-aem-commons-336166196,2,"['Insecure Link', 'Unavailable PPAs']"
Adobe-Consulting-Services-acs-aem-commons-358605962,2,"['Insecure Link', 'Unavailable PPAs']"
Adobe-Consulting-Services-acs-aem-commons-358605963,2,"['Insecure Link', 'Unavailable PPAs']"
Adobe-Consulting-Services-acs-aem-commons-358605968,2,"['Insecure Link', 'Unavailable PPAs']"
Adobe-Consulting-Services-acs-aem-commons-369395858,2,"['Insecure Link', 'Unavailable PPAs']"
Adobe-Consulting-Services-acs-aem-commons-369395859,2,"['Insecure Link', 'Unavailable PPAs']"
Adobe-Consulting-Services-acs-aem-commons-369395860,2,"['Insecure Link', 'Unavailable PPAs']"
Adobe-Consulting-Services-acs-aem-commons-369395857,2,"['Insecure Link', 'Unavailable PPAs']"
Adobe-Consulting-Services-acs-aem-commons-369395861,2,"['Insecure Link', 'Unavailable PPAs']"
Adobe-Consulting-Services-acs-aem-commons-374231970,2,"['Insecure Link', 'Unavailable PPAs']"
Adobe-Consulting-Services-acs-aem-commons-374231971,2,"['Insecure Link', 'Unavailable PPAs']"
Adobe-Consulting-Services-acs-aem-commons-374231969,2,"['Insecure Link', 'Unavailable PPAs']"
Adobe-Consulting-Services-acs-aem-commons-374231972,2,"['Insecure Link', 'Unavailable PPAs']"
Adobe-Consulting-Services-acs-aem-commons-374231973,2,"['Insecure Link', 'Unavailable PPAs']"
Adobe-Consulting-Services-acs-aem-commons-374231979,2,"['Insecure Link', 'Unavailable PPAs']"
Adobe-Consulting-Services-acs-aem-commons-374231980,2,"['Insecure Link', 'Unavailable PPAs']"
Adobe-Consulting-Services-acs-aem-commons-374231978,2,"['Insecure Link', 'Unavailable PPAs']"
Adobe-Consulting-Services-acs-aem-commons-374231981,2,"['Insecure Link', 'Unavailable PPAs']"
Adobe-Consulting-Services-acs-aem-commons-374231982,2,"['Insecure Link', 'Unavailable PPAs']"
SonarSource-sonar-java-297969373,2,"['Maven TLS Failure', 'Unavailable PPAs']"
SonarSource-sonar-java-341335847,2,"['Maven TLS Failure', 'Unavailable PPAs']"
SonarSource-sonar-java-341497216,2,"['Maven TLS Failure', 'Unavailable PPAs']"
SonarSource-sonar-java-341497710,1,['Unavailable PPAs']
SonarSource-sonar-java-342232104,2,"['Maven TLS Failure', 'Unavailable PPAs']"
SonarSource-sonar-java-352869330,2,"['Maven TLS Failure', 'Unavailable PPAs']"
SonarSource-sonar-java-352869832,1,['Unavailable PPAs']
SonarSource-sonar-java-378686294,2,"['Maven TLS Failure', 'Unavailable PPAs']"
SonarSource-sonar-java-378688200,1,['Unavailable PPAs']
SonarSource-sonar-java-382054785,1,['Unavailable PPAs']
SonarSource-sonar-java-382099987,2,"['Maven TLS Failure', 'Unavailable PPAs']"
SonarSource-sonar-java-382233209,1,['Unavailable PPAs']
SonarSource-sonar-java-382233150,2,"['Maven TLS Failure', 'Unavailable PPAs']"
SonarSource-sonar-java-382295397,2,"['Maven TLS Failure', 'Unavailable PPAs']"
SonarSource-sonar-java-382295561,1,['Unavailable PPAs']
SonarSource-sonar-java-382744505,2,"['Maven TLS Failure', 'Unavailable PPAs']"
SonarSource-sonar-java-383767409,2,"['Maven TLS Failure', 'Unavailable PPAs']"
SonarSource-sonar-java-391177444,2,"['Maven TLS Failure', 'Unavailable PPAs']"
SonarSource-sonar-java-391724364,2,"['Maven TLS Failure', 'Unavailable PPAs']"
SonarSource-sonar-java-394180337,2,"['Maven TLS Failure', 'Unavailable PPAs']"
SonarSource-sonar-java-394638505,2,"['Maven TLS Failure', 'Unavailable PPAs']"
SonarSource-sonar-java-394638700,1,['Unavailable PPAs']
SonarSource-sonar-java-394947298,3,"['Maven TLS Failure', 'Unavailable PPAs', 'Insecure Link']"
SonarSource-sonar-java-395013263,3,"['Maven TLS Failure', 'Unavailable PPAs', 'Insecure Link']"
SonarSource-sonar-java-399094042,3,"['Maven TLS Failure', 'Unavailable PPAs', 'Insecure Link']"
SonarSource-sonar-java-399094310,1,['Unavailable PPAs']
SonarSource-sonar-java-399461954,2,"['Maven TLS Failure', 'Unavailable PPAs']"
UNC-Libraries-Carolina-Digital-Repository-328164630,2,"['Maven TLS Failure', 'Unavailable PPAs']"
UNC-Libraries-Carolina-Digital-Repository-368228269,2,"['Maven TLS Failure', 'Unavailable PPAs']"
UNC-Libraries-Carolina-Digital-Repository-368228275,2,"['Maven TLS Failure', 'Unavailable PPAs']"
apache-commons-lang-372881624,2,"['Maven TLS Failure', 'Unavailable PPAs']"
UNC-Libraries-Carolina-Digital-Repository-382144611,3,"['Insecure Link', 'Maven TLS Failure', 'Unavailable PPAs']"
UNC-Libraries-Carolina-Digital-Repository-396988274,2,"['Maven TLS Failure', 'Unavailable PPAs']"
dropwizard-dropwizard-300124027,2,"['Insecure Link', 'Unavailable PPAs']"
ikasanEIP-ikasan-374378137,1,['Unavailable PPAs']
ikasanEIP-ikasan-374378168,1,['Unavailable PPAs']
raphw-byte-buddy-363671490,2,"['Insecure Link', 'Unavailable PPAs']"
swagger-api-swagger-core-336157516,2,"['Maven TLS Failure', 'Unavailable PPAs']"
swagger-api-swagger-core-395465873,2,"['Maven TLS Failure', 'Unavailable PPAs']"
swagger-api-swagger-core-390509591,2,"['Maven TLS Failure', 'Unavailable PPAs']"
thm-projects-arsnova-backend-343416326,2,"['Maven TLS Failure', 'Unavailable PPAs']"
thm-projects-arsnova-backend-343416327,2,"['Insecure Link', 'Unavailable PPAs']"
Adobe-Consulting-Services-acs-aem-commons-315891917,2,"['Insecure Link', 'Unavailable PPAs']"
SonarSource-sonar-java-395013338,1,['Unavailable PPAs']
undera-jmeter-plugins-310644016,2,"['Insecure Link', 'Unavailable PPAs']"
SonarSource-sonar-java-295864289,1,['Unavailable PPAs']
SonarSource-sonar-java-297969404,1,['Unavailable PPAs']
SonarSource-sonar-java-382054648,2,"['Maven TLS Failure', 'Unavailable PPAs']"
SonarSource-sonar-java-383768199,1,['Unavailable PPAs']
SonarSource-sonar-java-391682997,1,['Unavailable PPAs']
SonarSource-sonar-java-393540681,2,"['Maven TLS Failure', 'Unavailable PPAs']"
SonarSource-sonar-java-394621266,1,['Unavailable PPAs']
SonarSource-sonar-java-413973183,2,"['Maven TLS Failure', 'Unavailable PPAs']"
SonarSource-sonar-java-413973199,1,['Unavailable PPAs']
SonarSource-sonar-java-414054520,2,"['Maven TLS Failure', 'Unavailable PPAs']"
SonarSource-sonar-java-414054533,1,['Unavailable PPAs']
SonarSource-sonar-java-414444425,2,"['Maven TLS Failure', 'Unavailable PPAs']"
SonarSource-sonar-java-414444439,1,['Unavailable PPAs']
SonarSource-sonar-java-414536960,2,"['Maven TLS Failure', 'Unavailable PPAs']"
SonarSource-sonar-java-414536977,1,['Unavailable PPAs']
SonarSource-sonar-java-415502637,2,"['Maven TLS Failure', 'Unavailable PPAs']"
SonarSource-sonar-java-415502671,1,['Unavailable PPAs']
brettwooldridge-HikariCP-446093147,2,"['Maven TLS Failure', 'Unavailable PPAs']"
dropwizard-dropwizard-300122046,2,"['Insecure Link', 'Unavailable PPAs']"
square-okhttp-400993850,2,"['Insecure Link', 'Unavailable PPAs']"
joyent-java-manta-301707451,1,['Unavailable PPAs']
Adobe-Consulting-Services-acs-aem-commons-455708708,2,"['Maven TLS Failure', 'Unavailable PPAs']"
Adobe-Consulting-Services-acs-aem-commons-455708707,2,"['Maven TLS Failure', 'Unavailable PPAs']"
thm-projects-arsnova-backend-346821478,2,"['Maven TLS Failure', 'Unavailable PPAs']"
thm-projects-arsnova-backend-347860323,2,"['Insecure Link', 'Unavailable PPAs']"
thm-projects-arsnova-backend-346821479,2,"['Maven TLS Failure', 'Unavailable PPAs']"
Adobe-Consulting-Services-acs-aem-commons-358605961,2,"['Insecure Link', 'Unavailable PPAs']"
thm-projects-arsnova-backend-339513403,2,"['Insecure Link', 'Unavailable PPAs']"
thm-projects-arsnova-backend-339513402,2,"['Insecure Link', 'Unavailable PPAs']"
thm-projects-arsnova-backend-347860322,2,"['Insecure Link', 'Unavailable PPAs']"
Adobe-Consulting-Services-acs-aem-commons-439308186,2,"['Maven TLS Failure', 'Unavailable PPAs']"
thm-projects-arsnova-backend-349234146,2,"['Insecure Link', 'Unavailable PPAs']"
thm-projects-arsnova-backend-349234145,2,"['Insecure Link', 'Unavailable PPAs']"
Adobe-Consulting-Services-acs-aem-commons-439308185,2,"['Maven TLS Failure', 'Unavailable PPAs']"
Adobe-Consulting-Services-acs-aem-commons-439308184,2,"['Maven TLS Failure', 'Unavailable PPAs']"
square-okhttp-457770930,2,"['Maven TLS Failure', 'Unavailable PPAs']"
square-okhttp-444761664,2,"['Insecure Link', 'Unavailable PPAs']"
Adobe-Consulting-Services-acs-aem-commons-439308125,2,"['Maven TLS Failure', 'Unavailable PPAs']"
square-okhttp-400957197,2,"['Insecure Link', 'Unavailable PPAs']"
square-okhttp-345494255,2,"['Insecure Link', 'Unavailable PPAs']"
Adobe-Consulting-Services-acs-aem-commons-461233047,2,"['Maven TLS Failure', 'Unavailable PPAs']"
Adobe-Consulting-Services-acs-aem-commons-461893213,2,"['Insecure Link', 'Unavailable PPAs']"
Adobe-Consulting-Services-acs-aem-commons-459953308,2,"['Maven TLS Failure', 'Unavailable PPAs']"
Adobe-Consulting-Services-acs-aem-commons-459953304,2,"['Maven TLS Failure', 'Unavailable PPAs']"
Adobe-Consulting-Services-acs-aem-commons-456539777,2,"['Maven TLS Failure', 'Unavailable PPAs']"
Adobe-Consulting-Services-acs-aem-commons-455708710,2,"['Maven TLS Failure', 'Unavailable PPAs']"
Adobe-Consulting-Services-acs-aem-commons-455708721,2,"['Maven TLS Failure', 'Unavailable PPAs']"
Adobe-Consulting-Services-acs-aem-commons-460918569,2,"['Maven TLS Failure', 'Unavailable PPAs']"
Adobe-Consulting-Services-acs-aem-commons-460918570,2,"['Maven TLS Failure', 'Unavailable PPAs']"
Adobe-Consulting-Services-acs-aem-commons-455708725,2,"['Maven TLS Failure', 'Unavailable PPAs']"
keycloak-keycloak-53114045,1,['Maven TLS Failure']
square-okhttp-528014967,1,['Insecure Link']
pgjdbc-pgjdbc-549133347,2,"['Maven TLS Failure', 'Unavailable PPAs']"
